Rank ,RollNo,InstituteCode,CourseCode
1424,2028014,104,4109
1425,4001316,113,4111
1426,6034227,117,4114
1428,1044361,117,4114
1430,6035295,106,5222
1431,4001035,102,5226
1432,2025199,104,4107
1433,1044041,116,5305
1434,1033049,110,5233
1435,1045286,117,4114
1441,7002266,104,4117
1442,1043258,102,4109
1443,7015161,104,4107
1444,2035026,110,5233
1445,7026026,115,4110
1446,7015153,113,4111
1447,1001023,110,4107
1448,1016437,102,4101
1449,4024144,109,4123
1450,1044053,104,4109
1451,7022017,104,4107
1452,2046065,102,4101
1453,2007233,113,4111
1454,4025202,106,5222
1455,1002248,113,4125
1456,6002091,110,5233
1457,7004117,105,4110
1458,1064052,102,4109
1460,2006003,106,5506
1462,6007187,117,4116
1463,2043044,104,4107
1464,1046409,104,4107
1465,2023350,104,4107
1466,7027372,113,4111
1467,6034066,113,4111
1468,1046289,113,4111
1469,4006038,113,4111
1470,2008088,117,4114
1471,2001029,102,4109
1473,1054323,102,4109
1474,2013211,104,4107
1475,1012090,104,4117
1476,7007062,102,4101
1477,5009063,104,4107
1478,1031050,106,5506
1479,1044208,106,5222
1481,4022165,113,4111
1482,7020027,102,4109
1483,4008236,117,4114
1484,1032337,110,5233
1486,7027339,113,4111
1487,1054331,104,4107
1488,6004019,102,4101
1489,7002349,115,4110
1490,5011064,102,4109
1491,6075013,113,4111
1492,6007224,117,4114
1493,1016107,106,5239
1494,2049071,104,4109
1495,2033271,104,4107
1496,2043120,104,4107
1497,1015207,102,4101
1499,1021010,106,5506
1500,4019151,113,4111
1502,1054160,106,5506
1503,7027022,109,4204
1504,2001294,106,5239
1505,3010159,102,4109
1507,1009203,113,4125
1508,1044124,113,4111
1509,7024123,104,4136
1510,1064149,102,4109
1511,1042357,106,5506
1512,5032009,102,4109
1513,6052150,110,5233
1514,5002224,113,4125
1515,4013265,113,4111
1516,1043379,115,4110
1517,6075118,110,4107
1518,6034224,110,5233
1519,6035091,113,4111
1520,1017007,102,4109
1521,1045298,113,4125
1522,1044133,106,5506
1523,1032290,113,4111
1524,1016316,102,4101
1525,4006386,102,4109
1526,7002316,104,4107
1527,1040099,113,4111
1528,4031009,113,4125
1529,1045146,102,5226
1530,2033173,106,5506
1531,1066003,113,4111
1532,3012134,113,4125
1534,7022097,113,4111
1535,4025017,104,4107
1536,5002295,104,4107
1537,1022095,113,4111
1538,3012294,113,4111
1540,5025231,113,4111
1541,2017189,102,4101
1542,1002011,102,4101
1543,5002146,113,4111
1544,5016105,113,4125
1545,6002153,117,4114
1546,1056353,102,4101
1548,1042118,105,4110
1549,1044367,102,4109
1550,1054158,102,4109
1551,1022226,106,5239
1552,6002108,116,5305
1553,2042054,104,4107
1555,6086139,110,4101
1556,1043192,113,4111
1557,4008149,106,5506
1559,2008155,117,4114
1560,4001052,113,4111
1561,4031057,113,4111
1562,4001063,102,4109
1563,6053045,110,5233
1564,2034035,102,4101
1565,2046198,113,4111
1566,7002072,113,4111
1567,2034014,104,4117
1568,4011033,102,4109
1569,6001071,117,4114
1570,2034024,106,5506
1573,2002155,104,4109
1575,6051132,110,4117
1576,1042269,102,4109
1578,6004281,117,4114
1580,2034193,106,5506
1581,6007249,105,4110
1582,4006203,113,4111
1583,1022241,110,4117
1585,6004134,102,4109
1586,2007009,104,4136
1587,1043257,109,4107
1588,1043247,104,4107
1589,2034041,102,4101
1590,7007094,116,5305
1591,4008163,113,4111
1592,5016054,109,4107
1593,6080179,102,4101
1594,2046183,113,4111
1595,1016188,102,5226
1596,7008390,104,4109
1597,1054167,102,4101
1598,2026033,104,4107
1599,1046157,104,4109
1601,4009285,116,5305
1602,6007214,110,5233
1603,4031031,104,4107
1605,3002142,113,4111
1606,2001142,109,4107
1608,5002285,110,4117
1609,6046257,116,4113
1611,6077219,110,4107
1612,2034086,104,4136
1613,6052232,113,4111
1615,7001025,104,5210
1616,1042334,104,4109
1617,6053303,102,4109
1618,1031118,104,4117
1619,1003021,110,5233
1621,1002087,104,4136
1622,2017023,104,4136
1623,4012275,109,4204
1624,1038080,110,4107
1625,2003095,104,5210
1626,5035039,106,5506
1627,5014152,104,4109
1628,2003032,113,4111
1630,7006104,116,5305
1631,1032320,117,4114
1632,4006332,113,4111
1633,1045224,104,4136
1635,2001226,117,4114
1636,1046177,106,4121
1638,1032273,105,4110
1639,1015302,113,4111
1640,5012064,117,4114
1641,2012072,113,4111
1642,3002084,117,4114
1643,1033123,110,5233
1644,6007102,105,4110
1645,5020274,104,4109
1647,6049126,110,4117
1650,2046208,113,4111
1651,2023051,102,4101
1652,7001128,109,4202
1653,6075120,110,4101
1654,2051066,104,5210
1655,1043353,117,4114
1656,1002250,113,4111
1657,4031398,109,4107
1658,1038235,117,4114
1659,7006143,104,4136
1660,6033077,113,4111
1663,1012080,113,4111
1664,1016105,102,4101
1665,5038163,106,5239
1666,1024077,113,4125
1667,1045251,104,4136
1668,2026080,109,4107
1669,1064148,102,4109
1670,1033106,104,4117
1671,7022272,106,5506
1673,6086092,110,4107
1674,1016250,102,4109
1676,6080144,104,4136
1677,5020263,106,5506
1680,1024085,106,5239
1682,1043105,117,4114
1683,7008157,113,4111
1684,6052019,104,4117
1685,6080180,110,4117
1687,4025053,113,4125
1688,5025204,113,4111
1690,2017384,115,4110
1692,1054340,106,5506
1693,7006078,116,5305
1694,1022324,102,4109
1695,5009013,109,4107
1697,6021226,110,4107
1698,4001327,104,4109
1699,6004168,110,4101
1700,5033089,106,4121
1701,7020045,116,4113
1702,2048053,104,4117
1703,1042183,106,5506
1704,4002120,102,4109
1705,2029348,105,4110
1706,2052063,104,4109
1707,2022179,104,4117
1709,4006060,113,4111
1710,4001284,113,4111
1711,1012086,102,5226
1712,1032272,102,4109
1714,2033206,104,4136
1715,2029055,104,4136
1716,1024088,106,5239
1717,7023151,104,4136
1718,1040049,102,4109
1721,2028192,104,4136
1722,4015092,117,4114
1723,3002071,117,4125
1724,5014013,116,5305
1725,2013019,106,5506
1726,6080082,110,5233
1727,1045040,102,4109
1728,5036006,106,5506
1729,1044086,106,5506
1730,2033208,102,4109
1731,1054288,102,4109
1731,2003053,113,4125
1733,1032221,110,5233
1735,4001124,113,4111
1736,1054219,116,5305
1737,1042385,106,5506
1738,1031164,110,5233
1739,4001369,113,4111
1741,1024113,102,4109
1742,1007066,113,4125
1743,2021073,104,4136
1744,4036176,116,5305
1745,4025118,109,4107
1747,1040095,106,5506
1748,2029131,104,4136
1749,1040046,106,5506
1750,4032259,113,4125
1751,6080206,110,4107
1752,6069049,113,4111
1753,6005128,105,4110
1755,6053061,110,5233
1756,2007299,104,4136
1757,1015366,102,5226
1758,6004229,110,5233
1760,5020235,106,5506
1761,1007180,102,4109
1762,6006081,110,5233
1763,1022016,102,4109
1764,6081269,102,4109
1765,2026152,104,4136
1766,1040160,102,4109
1767,6034180,117,4114
1768,1032238,102,4109
1769,2012087,104,4136
1770,1040026,102,4109
1771,7015021,109,4107
1772,7003273,104,4136
1774,7001280,102,4109
1775,6007089,102,4109
1776,1045368,104,4109
1777,2001026,116,4113
1778,7001412,113,4125
1779,5018188,109,4107
1781,1015364,110,4101
1782,6081158,110,4107
1784,7016071,104,4117
1785,2049023,104,5210
1786,4025114,109,4107
1787,5002029,110,5233
1788,3012202,117,4114
1789,7001084,104,4136
1790,1024144,106,4107
1791,2023134,104,4136
1795,1044123,104,4136
1796,7015032,113,4111
1799,2023300,117,4114
1800,2002057,113,4125
1802,1044220,110,5233
1803,5026091,113,4111
1804,1024261,104,4117
1805,5020102,102,4109
1807,4008020,113,4111
1809,1031187,102,4109
1811,1002263,103,4110
1812,7006291,106,5239
1814,2035006,102,4109
1817,1015056,104,4117
1818,3002180,117,4125
1819,7022059,113,4111
1820,5018054,110,5233
1821,2051032,104,5210
1823,3002103,117,4114
1824,7026075,104,4109
1825,3010024,117,4114
1827,2026213,104,4136
1828,6062016,117,4114
1830,5002342,104,4136
1832,4001017,102,4109
1833,2029095,116,4113
1833,3002042,117,4114
1835,3002054,117,4125
1836,1009281,102,5226
1837,4001207,110,4101
1838,2008185,106,5239
1839,6035030,117,4114
1840,2017110,104,4136
1842,7017193,109,4101
1844,7018035,113,4111
1845,4025124,109,4202
1846,1022156,117,4114
1847,6008032,102,4109
1848,1007119,113,4125
1849,1042107,114,4110
1850,6036139,117,4116
1851,5033291,106,5239
1852,1031249,117,4116
1853,1015159,110,4109
1855,5020080,106,5239
1856,3013186,116,4113
1857,5036104,109,4107
1859,6063053,110,5233
1861,6051094,110,4107
1862,1045267,106,5239
1863,7010013,110,4117
1864,1031337,102,4109
1866,4031187,104,5210
1867,1013122,111,4125
1868,6002193,106,4121
1872,4015024,102,5226
1873,6036102,110,5233
1875,7004118,104,4109
1876,1016439,102,4109
1877,2007024,115,4110
1878,7001327,104,4136
1880,1032260,104,4136
1881,7031030,113,4125
1882,5002186,116,4111
1884,2051120,113,4125
1885,7012402,104,4109
1886,2001146,104,4109
1888,2017132,116,4113
1889,1020431,102,4109
1890,1046298,115,4110
1891,1043318,102,4109
1892,1044107,106,5239
1893,2046170,110,5233
1894,1047253,117,4116
1895,2017017,105,4110
1896,6045267,110,4109
1897,1045105,117,4116
1898,7023103,106,5239
1899,1022311,106,5239
1900,2002033,113,4125
1901,6053340,110,5233
1902,5020369,117,4116
1905,7011081,113,4125
1906,2034051,104,5210
1908,7012186,104,4109
1909,7008116,115,4110
1910,1054255,104,5210
1911,4006331,104,4117
1914,1022293,102,4109
1915,1031227,109,4107
1916,2033031,117,4116
1917,2001022,110,5233
1919,3013035,117,4116
1921,5018209,117,4116
1922,5002120,117,4116
1923,1009095,102,4128
1924,6052051,106,4121
1925,1031174,117,4116
1927,4008144,109,4109
1928,7001137,116,4113
1929,7022021,102,4109
1930,1043215,109,4107
1931,4006256,116,4113
1932,3015143,113,4125
1933,7001355,104,4136
1934,1032310,102,4109
1935,2015056,113,4125
1936,1042472,105,4110
1937,6008144,107,4111
1938,2013218,105,4110
1939,1043411,116,4113
1940,7022006,113,4125
1942,6053242,104,4136
1943,1022132,110,5233
1944,3014246,117,4116
1946,6034175,117,4116
1947,1038128,117,4116
1949,6063071,110,4107
1950,6005268,117,4125
1951,3015183,117,4116
1952,5018236,106,4107
1953,7024117,104,4109
1954,1032043,102,5226
1956,1040213,116,4111
1957,2029090,106,5239
1958,2001187,110,5233
1959,1044111,116,4113
1960,6049089,117,4116
1963,1042092,117,4116
1964,2026262,104,5210
1966,1010033,104,4109
1967,1016036,102,5226
1967,6034156,106,5239
1970,2001378,102,5226
1972,6063198,106,5239
1973,4006245,116,4113
1974,2048012,104,4109
1975,2007132,113,4125
1976,2039073,102,5226
1977,1013018,113,4125
1978,2023008,117,4125
1979,2031221,109,4202
1980,6046112,110,4109
1981,2001053,113,4125
1982,1047099,117,4116
1983,1044343,116,4111
1984,7022072,105,4110
1985,7011076,116,4113
1986,2026170,104,4109
1987,4015047,106,4107
1988,1031180,109,4107
1989,2026153,104,5210
1990,2023290,104,4109
1991,7027050,105,4110
1992,2034083,104,4117
1994,1047200,113,4125
1996,2017113,113,4125
1997,4008153,109,4109
1998,6001077,106,4121
2000,6022153,110,4117
2002,4011121,104,4109
2003,1022006,111,4111
2004,6035046,115,4110
2005,5011068,113,4125
2006,2002272,105,4110
2007,1027239,106,5239
2008,1016264,102,5226
2010,2012199,116,4113
2011,6002251,110,4109
2013,6005030,106,5239
2014,5038019,106,4107
2015,1015151,113,4125
2016,1046172,106,5239
2017,1016310,105,4110
2019,4032220,106,5239
2020,5002161,110,4107
2021,1051264,113,4125
2022,1031025,102,5226
2023,1001050,116,4113
2025,6005083,106,5239
2026,4031394,106,5239
2027,2013064,104,4109
2028,7002034,109,4107
2030,6052302,117,4116
2032,1022368,104,4117
2033,1040226,106,5239
2034,2034231,116,4113
2036,6008223,107,4111
2037,1042331,104,4109
2038,1054249,117,4116
2039,7005025,113,4125
2041,2035001,105,4110
2042,1038105,116,4113
2043,5020103,104,4109
2044,4001218,104,5210
2045,2003025,104,4109
2046,5020013,104,4109
2047,1043017,104,4109
2048,6006072,110,4109
2049,1042390,104,4109
2052,6033108,114,4110
2053,4024109,109,4107
2054,1045213,104,4109
2055,5025243,106,4107
2056,5011095,104,4117
2058,2046125,116,4113
2060,2017281,109,4202
2061,1042285,113,4125
2062,2017112,105,4110
2063,6034177,116,4111
2065,4006054,116,4111
2066,6028061,117,4125
2067,1042239,113,4125
2068,6028066,117,4125
2069,2001120,104,5210
2070,1064133,113,4125
2071,2039012,104,4109
2072,5036042,116,4113
2073,5025073,116,4111
2074,1017314,105,4110
2075,5014099,104,4109
2076,1041066,109,4107
2077,7012390,109,4107
2078,1009004,109,4107
2079,4025306,109,4107
2080,1041172,113,4125
2081,6007083,113,4125
2082,1042347,115,4110
2083,6005044,113,4125
2084,4022020,113,4125
2085,7001302,109,4107
2086,1032327,117,4125
2087,2008305,109,4101
2089,1031256,110,4107
2091,1014291,104,4117
2093,1043190,104,4109
2094,1022118,116,4113
2095,6024092,115,4110
2096,5002380,110,4107
2097,1023370,104,5210
2098,1043290,104,5210
2099,5020338,106,4121
2100,6004260,104,4109
2101,1064145,106,4109
2102,2027074,116,4125
2106,4022115,115,4110
2107,1040177,104,4109
2108,7019088,104,4117
2109,7006420,104,5210
2111,1043088,104,4109
2112,6063207,117,4125
2113,4019117,109,4109
2114,6005058,110,4109
2115,2034176,116,4113
2116,3014143,104,4109
2118,2034049,104,5210
2120,1046121,104,4109
2121,5014033,106,4121
2125,2033102,102,4128
2126,6003082,107,4111
2127,2025208,116,4111
2128,4024101,104,4109
2129,1024284,104,4117
2130,4022090,104,4109
2131,7026019,113,4109
2133,6008143,110,4107
2134,7014279,116,4113
2135,7024087,104,4109
2136,3014166,116,4125
2137,7015145,102,4128
2138,7006346,104,4105
2139,1064017,104,4109
2140,6006068,107,4111
2142,7001335,110,4101
2143,1015034,102,4128
2145,4031112,116,4113
2146,2046145,104,4109
2147,1024290,107,4111
2149,1010032,115,4110
2150,1045385,117,4125
2151,7027494,115,4110
2152,1045245,109,4107
2153,2008022,116,4113
2154,1022164,102,4128
2156,2035025,106,4121
2157,7001182,104,4109
2159,2002095,115,4110
2160,2012179,104,4117
2161,1002350,110,4117
2162,1031264,104,4109
2163,2033200,109,4109
2165,6008285,107,4111
2166,6080004,117,4125
2167,3013055,109,4107
2168,5002114,110,4107
2169,1016003,102,4128
2169,1042397,104,5210
2171,4002150,116,4113
2172,6004062,104,4117
2173,6005260,115,4110
2175,4006200,116,4113
2176,7004223,102,4128
2177,7012392,104,4109
2178,1044045,117,4125
2180,7004121,104,5210
2181,2029042,104,4109
2183,3012121,109,4109
2184,1020407,102,4128
2185,2029208,109,4107
2186,6035067,106,4121
2187,1015040,102,4128
2188,7006043,115,4110
2189,1013328,104,5210
2190,1045055,104,4117
2191,2034212,117,4125
2194,2018128,109,4107
2196,7005021,103,4110
2197,3002166,117,4401
2198,1046313,109,4107
2199,1016125,102,4128
2200,2033044,109,4107
2201,2013251,116,4113
2202,4001271,109,4107
2203,5002397,117,4125
2204,2008112,116,4113
2207,1043220,104,4117
2208,1043474,104,4117
2209,6023250,110,4109
2210,2031271,104,4117
2212,2049160,109,4109
2213,2039067,102,4128
2214,1017147,102,4128
2216,5002246,110,4107
2217,6002107,107,4111
2219,5014217,117,4125
2220,2033228,109,4109
2221,7011072,116,4113
2222,1024285,109,4107
2223,1007184,109,4109
2224,5012095,102,4128
2225,1042199,103,4110
2226,6033062,107,4111
2227,1024327,117,4125
2230,6054152,107,4111
2231,6080227,110,4101
2233,7012073,104,4117
2234,4025061,109,4107
2235,7001132,104,5210
2236,2017127,109,4107
2237,4031175,109,4107
2238,7001197,109,4107
2240,7027210,116,4113
2241,6069050,110,4109
2242,6001212,117,4125
2243,4001330,109,4107
2244,4008201,109,4202
2245,1054225,109,4107
2248,7024089,116,4113
2249,2017343,104,5210
2250,1015328,110,4107
2251,6053014,110,4117
2253,7026160,114,4110
2254,1046115,109,4109
2256,1043025,109,4109
2257,2029162,110,4117
2258,6063219,101,4110
2259,2051088,109,4109
2260,4015192,109,4109
2261,5003035,110,4101
2262,1044101,116,4113
2263,5025344,116,4111
2265,1009133,114,4110
2266,1016415,102,4128
2267,7028032,116,4125
2268,6045199,110,4101
2270,3012167,116,4111
2271,5014104,106,4109
2272,1020344,102,4128
2274,6063059,117,4125
2276,6052083,110,4117
2278,4001174,102,4128
2279,2007231,116,4125
2280,1003157,109,4109
2281,1017427,102,4128
2282,2029274,110,4117
2285,2037009,108,4110
2286,1045108,106,4107
2287,4033044,109,4109
2288,1023384,110,4107
2289,1031095,102,4128
2290,7002101,103,4110
2292,2018084,113,4109
2293,6064136,110,4101
2294,7026031,116,4113
2295,2002211,117,4107
2296,1044446,109,4109
2297,4012075,116,4111
2299,1045128,106,4107
2300,7008049,113,4136
2301,2034112,110,4107
2302,5038023,106,4107
2306,2001390,104,5210
2309,7024080,116,4113
2310,7014034,113,4136
2311,7001332,117,4125
2312,5035053,106,4107
2313,2026263,104,5210
2315,4024283,106,4107
2318,1044084,117,4125
2323,7016182,101,4110
2324,4001322,113,4109
2325,2022031,104,4105
2326,6053028,110,4107
2327,3012084,117,4125
2329,4015275,109,4109
2330,5002058,117,4125
2331,7014083,102,4128
2332,2017217,109,4109
2333,1040018,116,4113
2334,1045360,108,4110
2335,5041031,117,4125
2336,6059144,110,4107
2341,1013188,117,4125
2342,6035087,116,4111
2343,7015051,116,4113
2345,7009005,116,4111
2346,6062024,110,4107
2347,1043417,109,4202
2348,4012103,109,4109
2349,6080155,110,4101
2351,1044409,109,4109
2352,7022273,109,4109
2353,1042382,103,4110
2354,4019157,109,4109
2355,5012055,110,4101
2356,1042161,116,4111
2357,4012253,117,4125
2358,1064010,116,4111
2359,4008093,106,4121
2360,2012174,103,4110
2361,6022026,110,4107
2362,7012164,113,4107
2363,6054208,110,5227
2364,7006038,113,4107
2366,5038063,109,4204
2368,6045202,107,4111
2371,7015356,102,4128
2372,6001109,117,4125
2373,1044347,102,4128
2374,1045058,109,4109
2375,2035024,109,4101
2376,1013287,106,4121
2377,1010040,116,4111
2379,7007193,103,4110
2380,2051008,109,4101
2382,2013206,109,4109
2383,7018006,109,4202
2384,5042173,106,4121
2385,2034053,102,4128
2387,1043405,109,4109
2388,2046122,116,4111
2390,3012267,116,4111
2393,2023005,113,4109
2394,6059140,110,4107
2395,1046229,109,4109
2398,6033179,110,4107
2399,6081180,110,4101
2400,1009129,107,4111
2401,3013274,117,4125
2402,1044355,116,4111
2405,6004047,116,4111
2406,7012223,102,4128
2407,2007184,113,4136
2408,6046107,110,4107
2409,1042286,109,4109
2410,6002071,112,4110
2413,1031191,106,4107
2414,1033003,110,4107
2415,6086099,110,4107
2416,6051123,110,4107
2418,6036022,108,4110
2419,6059258,102,4128
2420,5029006,106,4121
2422,5002129,110,4107
2423,3013226,117,4125
2424,7018042,112,4110
2425,4002006,116,4111
2426,1046037,116,4111
2427,1033001,117,4125
2428,1021061,103,4110
2429,1022269,102,4128
2431,4022028,116,4125
2432,4006157,116,4111
2433,1047129,102,4128
2434,4001029,102,4128
2435,1009055,102,4128
2436,3014023,116,4111
2437,1042054,109,4109
2438,3014060,109,4109
2439,3014129,109,4109
2440,7007022,109,4202
2441,2002366,106,4121
2442,1043228,116,4111
2443,4014242,113,4109
2445,6059279,116,4111
2449,6023239,101,4110
2450,3015109,102,4128
2452,4031062,109,4101
2453,1046068,103,4110
2454,6001108,116,4111
2456,6005245,117,4125
2457,6062048,102,4128
2458,1045396,117,4125
2459,2049085,109,4109
2460,2035012,106,4107
2461,1042169,117,4125
2462,5038275,109,4204
2463,5014178,106,4107
2463,6086021,110,4117
2465,2033115,103,4110
2466,2023273,104,4105
2467,2033257,117,4401
2468,2026155,117,4125
2469,4025064,109,4101
2470,6045260,110,4101
2471,2023216,116,4111
2472,1031186,110,4109
2474,1042064,102,4128
2475,2017135,109,4109
2476,4022128,109,4202
2478,5016009,109,4109
2479,4006366,102,4128
2480,6049151,110,4109
2481,4006336,109,4109
2483,1054370,106,4107
2484,7024138,109,4202
2485,5040042,102,4128
2486,2017284,109,4109
2487,1015359,108,4110
2488,2037098,108,4110
2490,6023281,117,4125
2494,1047197,110,5227
2495,4032141,116,4111
2496,2034198,108,4110
2497,6046289,110,4109
2498,6034190,117,4125
2500,6080120,110,4127
2501,1044389,102,4128
2502,2012246,106,4107
2503,1045295,116,4125
2504,1031167,117,4125
2505,7022086,116,4111
2506,2023252,109,4109
2508,1050133,116,4111
2509,7019113,102,4128
2510,6036240,110,4101
2511,5002045,110,4109
2512,7002081,108,4110
2513,6034007,101,4110
2514,7007008,106,4107
2515,2051121,109,4101
2517,2033205,102,4128
2518,4022096,106,4107
2519,1044318,109,4204
2520,5018086,106,4107
2521,2003092,109,4109
2523,2001357,108,4110
2525,7005071,116,4111
2526,4032056,106,5507
2527,1022369,102,4128
2528,2029182,113,4136
2529,4024031,116,4111
2530,6004033,111,4111
2531,4024242,109,4109
2532,1016421,102,4128
2533,7008353,109,4109
2534,1043214,116,4111
2535,5002062,106,4107
2538,2049059,116,4111
2539,1017084,109,4101
2543,6008041,107,4111
2544,5002147,110,4109
2545,2006085,109,4204
2547,1016207,110,4107
2548,1043106,109,4109
2549,1042309,113,4109
2551,6037069,101,4110
2553,5011051,102,5245
2554,5020261,106,4122
2555,6006069,110,4109
2557,1043403,116,4111
2558,4015038,109,4109
2559,1032094,110,4101
2561,1003382,108,4110
2562,1003293,110,4107
2563,6052044,110,4107
2566,3004151,117,4125
2567,1013047,117,4125
2568,4012095,113,4107
2569,1017055,102,4128
2571,7022033,103,4110
2572,1043085,102,4128
2574,7020057,109,4109
2577,1015218,102,4128
2578,5040013,106,5215
2580,2051023,106,4107
2581,4024076,103,4110
2585,1016008,102,4128
2586,7001373,102,4128
2587,5038153,106,4107
2589,1031318,102,4128
2592,1046238,109,4109
2593,6016081,111,4111
2595,2001148,109,4202
2597,2033289,107,4111
2599,1045304,114,4110
2601,6035304,116,4111
2602,2007361,109,4109
2604,2011177,104,4105
2605,1064016,102,4128
2605,7006023,109,4109
2607,5018029,114,4110
2608,7015093,116,4111
2609,6005122,107,4111
2610,1038084,103,4110
2612,1045353,109,4109
2613,6006076,110,4109
2614,1032103,116,4111
2615,6002102,107,4125
2616,5020015,109,4109
2617,2017148,109,4109
2618,5012166,106,4109
2619,5040312,106,4107
2620,1044211,106,4109
2621,1063360,102,4128
2622,5009011,106,4107
2623,1044070,106,4107
2624,6053109,110,4101
2625,3013057,117,4125
2626,1010030,110,4107
2628,6007147,116,4111
2629,4022042,106,4107
2630,2029206,116,4125
2631,5020190,106,4107
2632,5020035,106,5201
2633,5038141,106,4170
2634,2051100,109,4109
2637,5025177,102,4128
2638,6001086,106,4170
2640,7022129,116,4125
2641,5040230,109,4204
2642,7016172,109,4101
2643,6075235,102,4201
2644,1040089,108,4110
2646,6041252,106,4109
2648,6005241,103,4110
2649,4004242,113,4107
2650,1046163,110,4109
2651,4008091,113,4109
2652,6003150,110,4109
2654,6002159,111,4111
2655,6005155,107,4125
2657,1044152,109,4109
2657,6007111,110,4109
2659,1021077,109,4109
2660,2017061,110,4101
2665,4007289,109,4202
2667,2029230,109,4109
2668,1045470,106,5210
2669,7008129,116,4125
2670,2026122,109,4101
2671,1031297,106,5210
2672,1016074,102,5245
2673,2007014,109,4109
2674,1002136,109,4109
2677,7006031,109,4202
2679,2034070,105,4111
2681,2027082,103,4110
2682,1045268,116,4125
2683,1017174,102,5245
2684,1032324,110,4109
2685,7027380,109,4101
2686,1064131,109,4101
2687,1042411,109,4202
2689,4012110,114,4110
2690,7023183,113,4109
2691,7024029,106,4109
2692,2018173,104,4139
2694,7002009,110,4101
2694,1016108,111,4125
2697,1002290,106,4109
2698,1043376,110,4109
2699,6045232,110,4109
2704,2017420,101,4110
2707,2034296,109,4202
2708,4025040,109,4101
2709,2046144,103,4110
2711,1022396,110,4109
2712,1042019,109,4202
2714,2030182,113,4109
2716,2034190,109,4202
2717,6063177,110,4109
2718,7024194,106,4109
2721,1031334,116,4125
2723,1040117,116,4125
2725,6003153,107,4118
2727,5014118,113,4107
2728,1040206,113,4107
2729,1016121,101,4110
2730,1043391,116,4125
2731,4015007,116,5223
2732,2009084,113,4109
2733,6001125,116,4125
2734,5040077,106,4109
2735,4024241,103,4110
2736,7004167,106,4109
2737,6035007,101,4110
2738,1017283,109,4123
2739,7007064,116,4125
2740,2001105,113,4117
2741,4031379,109,4101
2742,6084223,110,5210
2743,2034203,113,4107
2744,7001162,106,4122
2747,1054178,106,5201
2751,1022084,110,4109
2752,4024192,109,4101
2753,1017008,106,4122
2754,2033088,102,5244
2755,5018105,106,5210
2756,7014069,116,4125
2757,7027067,116,4125
2758,5009168,116,4125
2759,5002149,113,4109
2762,2033080,109,4101
2763,4024119,109,4202
2764,4032001,112,4110
2765,2013100,113,4117
2766,2046205,112,4110
2767,7001260,110,5210
2768,2001108,113,4109
2769,2018041,117,4117
2770,4024106,114,4110
2771,2001086,109,4202
2773,4002225,116,4125
2775,1031307,102,5244
2776,5002123,101,4110
2777,6033158,101,4110
2778,5012029,103,4110
2779,7027168,106,4109
2780,1001195,110,4109
2782,1045037,113,4117
2784,1002374,110,5210
2785,6038003,116,4125
2786,6006079,110,4109
2787,2034117,116,4125
2788,1064049,109,4101
2791,1024310,102,5244
2792,2012120,103,4110
2793,2040112,113,4109
2794,7014039,113,4109
2795,5020328,109,4101
2797,6001051,110,4101
2798,1045103,116,5223
2799,2019070,113,5502
2800,1009058,106,4109
2803,6022217,101,4110
2804,5038045,106,4109
2805,2008139,103,4110
2806,1042102,116,4125
2807,6004268,116,5223
2809,7008039,109,4101
2810,2017020,110,4109
2811,2042030,116,4125
2813,2012035,108,4110
2814,1041070,102,5245
2815,7001250,113,4107
2817,5025232,106,4109
2818,4031207,116,4125
2819,6082017,110,4101
2822,6001153,107,4118
2824,6023237,101,4110
2825,5036277,106,4122
2826,5038035,116,4125
2827,1002229,108,4110
2828,7012154,108,4110
2829,6080225,110,4109
2830,2029204,109,4101
2831,4032187,116,4125
2832,1016172,102,5245
2833,3010081,112,4110
2834,1022161,102,5244
2835,2023340,104,4105
2836,1044245,113,4109
2838,6075220,120,4110
2839,6034176,106,4109
2840,2035099,113,4107
2844,4008132,116,5223
2845,6028052,110,4109
2846,5026160,106,4122
2848,1016120,104,4105
2849,4022019,109,4101
2850,4002050,106,5504
2851,4009296,102,5244
2852,2001270,112,4110
2853,1038139,102,5244
2854,6001032,107,4125
2858,7023198,113,4109
2859,2034029,113,4107
2861,1021046,102,5244
2862,1043165,113,5502
2863,2034045,109,4101
2864,1043463,104,4105
2865,7006166,108,4110
2867,2046041,116,4125
2868,2026141,104,4139
2869,5036117,106,5210
2869,6033236,106,4109
2871,6005043,108,4110
2873,1002238,110,5210
2874,5025141,116,4125
2875,4033084,116,4125
2876,4015076,116,4125
2877,4031083,109,4101
2878,6006160,107,4125
2879,4008141,106,4122
2880,2017232,110,5227
2884,1015046,102,5245
2885,1013260,116,4125
2887,2034062,116,4125
2888,1016382,106,5210
2890,2011271,106,5210
2891,6052231,102,5245
2895,1043137,106,4170
2896,7023169,116,4125
2897,6022087,107,4125
2898,1065267,110,5210
2899,6007095,116,4125
2900,7019034,106,4109
2901,6034230,101,4110
2902,2007341,109,4101
2903,1017065,110,4101
2905,6080234,110,4109
2906,1016328,116,4125
2907,7004244,113,4107
2908,1044463,113,4109
2910,3012272,106,4109
2912,4024060,109,4123
2913,6002123,109,4123
2914,7001051,113,5502
2915,2002348,104,4105
2916,1045093,113,4109
2918,1054377,106,4109
2919,2035027,109,4101
2921,7002058,105,4111
2922,2012324,103,4125
2923,1042060,113,4109
